"zipcode","cab_type","pickup_week","count"
"10281","uber","24",221
"10281","uber","25",201
"10281","green","26",1
"10281","uber","26",211
"10281","uber","27",193
"10281","uber","28",260
"10281","uber","29",382
"10281","uber","30",333
"10281","uber","31",336
"10281","uber","32",333
"10281","uber","33",293
"10281","uber","34",263
"10281","uber","35",257
"10281","uber","36",295
"10281","uber","37",357
"10281","uber","38",317
"10281","uber","39",333
"10281","uber","40",115
"10282","uber","14",619
"10282","uber","15",644
"10282","uber","16",619
"10282","uber","17",737
"10282","uber","18",782
"10282","uber","19",797
"10282","green","20",1
"10282","uber","20",770
"10282","uber","21",689
"10282","uber","22",754
"10282","green","23",1
"10282","uber","23",837
"10282","uber","24",776
"10282","uber","25",775
"10282","uber","26",754
"10282","uber","27",660
"10282","uber","28",786
"10282","uber","29",957
"10282","green","30",1
"10282","uber","30",907
"10282","uber","31",945
"10282","uber","32",896
"10282","uber","33",873
"10282","uber","34",796
"10282","uber","35",833
"10282","uber","36",949
"10282","uber","37",1161
"10282","uber","38",1158
"10282","uber","39",998
"10282","uber","40",286
"10285","uber","14",20
"10285","uber","15",13
"10285","uber","16",10
"10285","uber","17",17
"10285","uber","18",16
"10285","uber","19",11
"10285","uber","20",12
"10285","uber","21",12
"10285","uber","22",11
"10285","uber","23",23
"10285","uber","24",30
"10285","uber","25",15
"10285","uber","26",19
"10285","uber","27",25
"10285","uber","28",27
"10285","uber","29",61
"10285","uber","30",54
"10285","uber","31",50
"10285","uber","32",46
"10285","uber","33",35
"10285","uber","34",35
"10285","uber","35",35
"10285","uber","36",34
"10285","uber","37",40
"10285","uber","38",43
"10285","uber","39",42
"10285","uber","40",15
"10286","uber","14",17
"10286","uber","15",28
"10286","uber","16",12
"10286","uber","17",8
"10286","uber","18",10
"10286","uber","19",15
"10286","uber","20",15
"10286","uber","21",17
"10286","uber","22",9
"10286","uber","23",11
"10286","uber","24",14
"10286","uber","25",15
"10286","uber","26",14
"10286","uber","27",8
"10286","uber","28",30
"10286","uber","29",19
"10286","uber","30",19
"10286","uber","31",28
"10286","uber","32",21
"10286","uber","33",20
"10286","uber","34",23
"10286","uber","35",21
"10286","uber","36",15
"10286","uber","37",20
"10286","uber","38",23
"10286","uber","39",23
"10286","uber","40",3
"10301","green","14",66
"10301","uber","14",3
"10301","green","15",75
"10301","uber","15",3
"10301","green","16",78
"10301","uber","16",9
"10301","green","17",39
"10301","uber","17",4
"10301","green","18",2
"10301","uber","18",4
"10301","green","19",2
"10301","uber","19",6
"10301","green","20",14
"10301","uber","20",9
"10301","green","21",5
"10301","uber","21",4
"10301","green","22",14
"10301","uber","22",8
"10301","green","23",4
"10301","uber","23",3
"10301","green","24",13
"10301","uber","24",9
"10301","green","25",8
"10301","uber","25",9
"10301","green","26",5
"10301","uber","26",7
"10301","green","27",3
"10301","uber","27",4
"10301","green","28",7
"10301","uber","28",10
"10301","green","29",8
"10301","uber","29",4
"10301","green","30",11
"10301","uber","30",8
"10301","green","31",2
"10301","uber","31",17
"10301","green","32",9
"10301","uber","32",6
"10301","green","33",2
"10301","uber","33",9
"10301","green","34",4
"10301","uber","34",10
"10301","green","35",3
"10301","uber","35",17
"10301","green","36",8
"10301","uber","36",16
"10301","green","37",6
"10301","uber","37",15
"10301","green","38",32
"10301","uber","38",7
"10301","green","39",12
"10301","uber","39",14
"10302","green","20",3
"10302","green","21",1
"10302","green","22",2
"10302","green","23",13
"10302","uber","23",1
"10302","green","24",2
"10302","uber","24",1
"10302","green","25",1
"10302","uber","25",1
"10302","uber","28",1
"10302","green","29",1
"10302","green","31",2
"10302","uber","32",3
"10302","green","33",6
"10302","uber","33",2
"10302","green","34",8
"10302","green","35",11
"10302","green","36",4
"10302","uber","36",1
"10302","green","37",8
"10302","uber","37",1
"10302","green","38",1
"10302","green","39",4
"10302","uber","39",1
"10302","green","40",2
"10303","green","14",5
"10303","uber","14",1
"10303","green","15",1
"10303","green","16",2
"10303","uber","16",2
"10303","green","17",1
"10303","green","18",3
"10303","uber","18",2
"10303","green","19",1
"10303","green","20",5
"10303","green","21",3
"10303","uber","21",2
"10303","green","22",7
"10303","green","23",3
"10303","uber","23",2
"10303","green","24",6
"10303","green","25",1
"10303","green","26",5
"10303","green","27",1
"10303","uber","27",1
"10303","green","28",5
"10303","green","29",4
"10303","green","31",2
"10303","uber","31",2
"10303","green","32",10
"10303","uber","32",2
"10303","green","33",41
"10303","uber","33",3
"10303","green","34",39
"10303","uber","34",1
"10303","green","35",30
"10303","green","36",29
"10303","uber","36",2
"10303","green","37",25
"10303","uber","37",3
"10303","green","38",31
"10303","uber","38",3
"10303","green","39",32
"10303","uber","39",3
"10303","green","40",2
"10303","uber","40",1
"10304","green","14",2
"10304","uber","14",3
"10304","uber","15",1
"10304","green","16",2
"10304","uber","16",3
"10304","uber","17",3
"10304","green","18",3
"10304","uber","18",2
"10304","green","19",4
"10304","uber","19",4
"10304","uber","20",5
"10304","green","21",2
"10304","uber","21",3
"10304","green","22",1
"10304","uber","22",5
"10304","green","23",2
"10304","uber","23",5
"10304","green","24",3
"10304","uber","24",4
"10304","green","25",1
"10304","uber","25",6
"10304","green","26",3
"10304","uber","26",8
"10304","green","27",1
"10304","uber","27",4
"10304","uber","28",5
"10304","green","29",2
"10304","uber","29",6
"10304","green","30",1
"10304","uber","30",9
"10304","green","31",2
"10304","uber","31",7
"10304","green","32",2
"10304","uber","32",14
"10304","green","33",2
"10304","uber","33",4
"10304","green","34",3
"10304","uber","34",10
"10304","green","35",1
"10304","uber","35",4
"10304","green","36",2
"10304","uber","36",16
"10304","green","37",1
"10304","uber","37",15
"10304","green","38",2
"10304","uber","38",7
"10304","green","39",2
"10304","uber","39",11
"10304","uber","40",1
"10305","green","14",2
"10305","uber","14",3
"10305","green","15",1
"10305","uber","15",6
"10305","uber","16",8
"10305","green","17",2
"10305","uber","17",8
"10305","green","18",2
"10305","uber","18",5
"10305","green","19",2
"10305","uber","19",4
"10305","green","20",5
"10305","uber","20",4
"10305","green","21",2
"10305","uber","21",8
"10305","green","22",2
"10305","uber","22",5
"10305","green","23",2
"10305","uber","23",3
"10305","green","24",1
"10305","uber","24",5
"10305","green","25",1
"10305","uber","25",13
"10305","green","26",1
"10305","uber","26",10
"10305","green","27",1
"10305","uber","27",18
"10305","uber","28",9
"10305","green","29",2
"10305","uber","29",13
"10305","green","30",1
"10305","uber","30",11
"10305","green","31",1
"10305","uber","31",13
"10305","green","32",3
"10305","uber","32",10
"10305","green","33",1
"10305","uber","33",15
"10305","green","34",7
"10305","uber","34",9
"10305","green","35",2
"10305","uber","35",19
"10305","green","36",3
"10305","uber","36",18
"10305","green","37",2
"10305","uber","37",20
"10305","uber","38",20
"10305","green","39",3
"10305","uber","39",17
"10305","uber","40",6
"10306","uber","14",3
"10306","uber","15",1
"10306","uber","16",2
"10306","uber","17",1
"10306","uber","18",2
"10306","uber","19",1
"10306","green","20",3
"10306","uber","20",2
"10306","green","22",1
"10306","uber","22",3
"10306","uber","24",1
"10306","uber","25",1
"10306","green","26",1
"10306","uber","28",1
"10306","uber","29",1
"10306","uber","30",3
"10306","uber","31",1
"10306","uber","33",1
"10306","green","34",1
"10306","uber","34",1
"10306","uber","35",2
"10306","green","36",1
"10306","uber","36",2
"10306","uber","37",2
"10306","green","38",1
"10306","uber","38",1
"10306","green","39",1
"10306","uber","39",3
"10306","green","40",1
"10307","green","30",1
"10308","uber","14",1
"10308","uber","16",4
"10308","green","17",1
"10308","green","24",1
"10308","green","31",1
"10308","uber","31",1
"10308","uber","34",1
"10308","green","35",1
"10308","uber","35",1
"10308","uber","38",1
"10309","green","14",1
"10309","uber","17",1
"10309","green","25",1
"10309","uber","27",1
"10309","green","31",1
"10309","green","32",1
"10309","uber","33",1
"10309","uber","34",1
"10309","uber","35",1
"10309","green","38",1
"10309","green","39",2
"10309","uber","39",1
"10310","green","14",1
"10310","green","15",2
"10310","uber","15",9
"10310","green","16",2
"10310","green","17",1
"10310","uber","17",1
"10310","green","18",1
"10310","uber","18",1
"10310","green","19",1
"10310","uber","19",1
"10310","green","20",4
"10310","uber","21",1
"10310","uber","23",1
"10310","green","24",2
"10310","green","26",1
"10310","green","28",1
"10310","uber","28",3
"10310","green","29",1
"10310","uber","29",1
"10310","green","30",1
"10310","uber","30",1
"10310","green","31",2
"10310","uber","31",1
"10310","green","32",3
"10310","uber","32",1
"10310","green","33",6
"10310","uber","33",2
"10310","green","34",3
"10310","uber","34",2
"10310","green","35",1
"10310","uber","35",3
"10310","green","36",1
"10310","uber","36",4
"10310","green","37",1
"10310","uber","37",8
"10310","green","38",3
"10310","uber","38",1
"10310","green","39",1
"10310","uber","39",2
"10310","uber","40",3
"10312","uber","15",1
"10312","uber","16",3
"10312","green","19",1
"10312","green","20",2
"10312","uber","22",1
"10312","uber","23",1
"10312","green","25",2
"10312","uber","28",1
"10312","green","30",1
"10312","uber","31",1
"10312","uber","32",1
"10312","green","34",3
"10312","green","35",1
"10312","uber","35",1
"10312","uber","38",4
"10312","uber","39",1
"10314","uber","14",7
"10314","green","15",7
"10314","uber","15",9
"10314","uber","16",5
"10314","green","17",2
"10314","uber","17",11
"10314","green","18",1
"10314","uber","18",3
"10314","green","19",7
"10314","uber","19",4
"10314","green","20",7
"10314","uber","20",2
"10314","green","21",1
"10314","uber","21",6
"10314","green","22",6
"10314","uber","22",2
"10314","green","23",2
"10314","uber","23",3
"10314","green","24",8
"10314","uber","24",4
"10314","green","25",4
"10314","uber","25",9
"10314","green","26",6
"10314","uber","26",2
"10314","green","27",3
"10314","uber","27",1
"10314","green","28",2
"10314","uber","28",8
"10314","green","29",5
"10314","uber","29",10
"10314","green","30",3
"10314","uber","30",17
"10314","green","31",1
"10314","uber","31",6
"10314","green","32",4
"10314","uber","32",12
"10314","green","33",11
"10314","uber","33",9
"10314","green","34",6
"10314","uber","34",14
"10314","green","35",10
"10314","uber","35",13
"10314","green","36",10
"10314","uber","36",5
"10314","green","37",16
"10314","uber","37",17
"10314","green","38",12
"10314","uber","38",19
"10314","green","39",10
"10314","uber","39",15
"10314","green","40",3
"10314","uber","40",8
"10451","green","14",4030
"10451","uber","14",33
"10451","green","15",5421
"10451","uber","15",153
"10451","green","16",3934
"10451","uber","16",57
"10451","green","17",3784
"10451","uber","17",75
"10451","green","18",4411
"10451","uber","18",97
"10451","green","19",3608
"10451","uber","19",38
"10451","green","20",4252
"10451","uber","20",123
"10451","green","21",3248
"10451","uber","21",56
"10451","green","22",3231
"10451","uber","22",74
"10451","green","23",3869
"10451","uber","23",97
"10451","green","24",3664
"10451","uber","24",57
"10451","green","25",3801
"10451","uber","25",120
"10451","green","26",3391
"10451","uber","26",150
"10451","green","27",3568
"10451","uber","27",100
"10451","green","28",3869
"10451","uber","28",89
"10451","green","29",3411
"10451","uber","29",167
"10451","green","30",3662
"10451","uber","30",257
"10451","green","31",3443
"10451","uber","31",139
"10451","green","32",4069
"10451","uber","32",211
"10451","green","33",3227
"10451","uber","33",103
"10451","green","34",3297
"10451","uber","34",216
"10451","green","35",3036
"10451","uber","35",113
"10451","green","36",3870
"10451","uber","36",300
"10451","green","37",3122
"10451","uber","37",166
"10451","green","38",3335
"10451","uber","38",207
"10451","green","39",3462
"10451","uber","39",289
"10451","green","40",748
"10451","uber","40",33
"10452","green","14",2728
"10452","uber","14",24
"10452","green","15",3426
"10452","uber","15",162
"10452","green","16",2885
"10452","uber","16",47
"10452","green","17",2604
"10452","uber","17",72
"10452","green","18",3140
"10452","uber","18",142
"10452","green","19",2754
"10452","uber","19",53
"10452","green","20",2925
"10452","uber","20",131
"10452","green","21",2477
"10452","uber","21",42
"10452","green","22",2474
"10452","uber","22",63
"10452","green","23",2843
"10452","uber","23",174
"10452","green","24",2639
"10452","uber","24",41
"10452","green","25",2752
"10452","uber","25",240
"10452","green","26",2502
"10452","uber","26",137
"10452","green","27",2533
"10452","uber","27",153
"10452","green","28",2337
"10452","uber","28",55
"10452","green","29",2287
"10452","uber","29",144
"10452","green","30",2636
"10452","uber","30",333
"10452","green","31",2268
"10452","uber","31",108
"10452","green","32",2643
"10452","uber","32",401
"10452","green","33",2037
"10452","uber","33",62
"10452","green","34",2192
"10452","uber","34",275
"10452","green","35",1904
"10452","uber","35",76
"10452","green","36",2558
"10452","uber","36",340
"10452","green","37",2302
"10452","uber","37",186
"10452","green","38",2185
"10452","uber","38",183
"10452","green","39",2431
"10452","uber","39",312
"10452","green","40",476
"10452","uber","40",23
"10453","green","14",1801
"10453","uber","14",12
"10453","green","15",2150
"10453","uber","15",7
"10453","green","16",1737
"10453","uber","16",17
"10453","green","17",1591
"10453","uber","17",20
"10453","green","18",1875
"10453","uber","18",17
"10453","green","19",1762
"10453","uber","19",20
"10453","green","20",1651
"10453","uber","20",7
"10453","green","21",1540
"10453","uber","21",11
"10453","green","22",1531
"10453","uber","22",11
"10453","green","23",1605
"10453","uber","23",16
"10453","green","24",1704
"10453","uber","24",15
"10453","green","25",1395
"10453","uber","25",7
"10453","green","26",1309
"10453","uber","26",17
"10453","green","27",1431
"10453","uber","27",14
"10453","green","28",1349
"10453","uber","28",24
"10453","green","29",1306
"10453","uber","29",17
"10453","green","30",1193
"10453","uber","30",26
"10453","green","31",1183
"10453","uber","31",25
"10453","green","32",1246
"10453","uber","32",27
"10453","green","33",1096
"10453","uber","33",31
"10453","green","34",1083
"10453","uber","34",29
"10453","green","35",1151
"10453","uber","35",38
"10453","green","36",1215
"10453","uber","36",31
"10453","green","37",1217
"10453","uber","37",36
"10453","green","38",1110
"10453","uber","38",29
"10453","green","39",1090
"10453","uber","39",46
"10453","green","40",310
"10453","uber","40",19
"10454","green","14",1038
"10454","uber","14",17
"10454","green","15",1129
"10454","uber","15",18
"10454","green","16",967
"10454","uber","16",29
"10454","green","17",993
"10454","uber","17",26
"10454","green","18",1046
"10454","uber","18",29
"10454","green","19",1067
"10454","uber","19",31
"10454","green","20",918
"10454","uber","20",25
"10454","green","21",796
"10454","uber","21",23
"10454","green","22",847
"10454","uber","22",26
"10454","green","23",833
"10454","uber","23",40
"10454","green","24",921
"10454","uber","24",27
"10454","green","25",790
"10454","uber","25",29
"10454","green","26",794
"10454","uber","26",30
"10454","green","27",815
"10454","uber","27",27
"10454","green","28",818
"10454","uber","28",37
"10454","green","29",773
"10454","uber","29",57
"10454","green","30",725
"10454","uber","30",54
"10454","green","31",765
"10454","uber","31",54
"10454","green","32",877
"10454","uber","32",60
"10454","green","33",795
"10454","uber","33",49
"10454","green","34",798
"10454","uber","34",39
