"zipcode","cab_type","pickup_hour","count"
"10030","green",11,4993
"10030","green",12,4871
"10030","green",13,5108
"10030","green",14,5534
"10030","green",15,5586
"10030","green",16,5735
"10030","green",17,6252
"10030","green",18,6624
"10030","green",19,6350
"10030","green",20,5878
"10030","green",21,5292
"10030","green",22,4778
"10030","green",23,4297
"10030","uber",0,159
"10030","uber",1,114
"10030","uber",2,52
"10030","uber",3,105
"10030","uber",4,92
"10030","uber",5,137
"10030","uber",6,176
"10030","uber",7,150
"10030","uber",8,168
"10030","uber",9,163
"10030","uber",10,182
"10030","uber",11,193
"10030","uber",12,168
"10030","uber",13,159
"10030","uber",14,146
"10030","uber",15,147
"10030","uber",16,181
"10030","uber",17,217
"10030","uber",18,215
"10030","uber",19,209
"10030","uber",20,203
"10030","uber",21,206
"10030","uber",22,206
"10030","uber",23,199
"10031","green",0,5331
"10031","green",1,4336
"10031","green",2,3226
"10031","green",3,2689
"10031","green",4,2824
"10031","green",5,2651
"10031","green",6,4364
"10031","green",7,7949
"10031","green",8,11088
"10031","green",9,10656
"10031","green",10,9371
"10031","green",11,8636
"10031","green",12,7938
"10031","green",13,7782
"10031","green",14,8496
"10031","green",15,8638
"10031","green",16,8795
"10031","green",17,8806
"10031","green",18,9201
"10031","green",19,8742
"10031","green",20,7964
"10031","green",21,7228
"10031","green",22,6440
"10031","green",23,6004
"10031","uber",0,236
"10031","uber",1,149
"10031","uber",2,116
"10031","uber",3,175
"10031","uber",4,207
"10031","uber",5,261
"10031","uber",6,308
"10031","uber",7,287
"10031","uber",8,305
"10031","uber",9,379
"10031","uber",10,311
"10031","uber",11,329
"10031","uber",12,307
"10031","uber",13,268
"10031","uber",14,310
"10031","uber",15,325
"10031","uber",16,345
"10031","uber",17,394
"10031","uber",18,369
"10031","uber",19,348
"10031","uber",20,367
"10031","uber",21,391
"10031","uber",22,384
"10031","uber",23,320
"10032","green",0,5251
"10032","green",1,3688
"10032","green",2,2669
"10032","green",3,1867
"10032","green",4,1702
"10032","green",5,1932
"10032","green",6,3017
"10032","green",7,5283
"10032","green",8,7795
"10032","green",9,7977
"10032","green",10,7987
"10032","green",11,8309
"10032","green",12,8499
"10032","green",13,8537
"10032","green",14,9603
"10032","green",15,10506
"10032","green",16,11110
"10032","green",17,11223
"10032","green",18,10594
"10032","green",19,9913
"10032","green",20,8692
"10032","green",21,7482
"10032","green",22,6679
"10032","green",23,6133
"10032","uber",0,179
"10032","uber",1,100
"10032","uber",2,67
"10032","uber",3,146
"10032","uber",4,183
"10032","uber",5,209
"10032","uber",6,249
"10032","uber",7,273
"10032","uber",8,309
"10032","uber",9,329
"10032","uber",10,353
"10032","uber",11,385
"10032","uber",12,376
"10032","uber",13,412
"10032","uber",14,442
"10032","uber",15,405
"10032","uber",16,483
"10032","uber",17,461
"10032","uber",18,395
"10032","uber",19,318
"10032","uber",20,301
"10032","uber",21,293
"10032","uber",22,313
"10032","uber",23,261
"10033","green",0,3039
"10033","green",1,2354
"10033","green",2,1873
"10033","green",3,1521
"10033","green",4,1670
"10033","green",5,1554
"10033","green",6,2076
"10033","green",7,3712
"10033","green",8,5293
"10033","green",9,5052
"10033","green",10,4554
"10033","green",11,4660
"10033","green",12,4608
"10033","green",13,4709
"10033","green",14,5146
"10033","green",15,5110
"10033","green",16,5135
"10033","green",17,5190
"10033","green",18,5263
"10033","green",19,4930
"10033","green",20,4456
"10033","green",21,3890
"10033","green",22,4004
"10033","green",23,3650
"10033","uber",0,145
"10033","uber",1,105
"10033","uber",2,80
"10033","uber",3,135
"10033","uber",4,145
"10033","uber",5,172
"10033","uber",6,213
"10033","uber",7,262
"10033","uber",8,235
"10033","uber",9,242
"10033","uber",10,262
"10033","uber",11,262
"10033","uber",12,276
"10033","uber",13,230
"10033","uber",14,231
"10033","uber",15,232
"10033","uber",16,279
"10033","uber",17,280
"10033","uber",18,242
"10033","uber",19,236
"10033","uber",20,279
"10033","uber",21,416
"10033","uber",22,287
"10033","uber",23,196
"10034","green",0,2467
"10034","green",1,2268
"10034","green",2,1855
"10034","green",3,1599
"10034","green",4,1740
"10034","green",5,877
"10034","green",6,1033
"10034","green",7,2039
"10034","green",8,2525
"10034","green",9,2242
"10034","green",10,2243
"10034","green",11,2154
"10034","green",12,2123
"10034","green",13,2250
"10034","green",14,2512
"10034","green",15,2567
"10034","green",16,2614
"10034","green",17,2656
"10034","green",18,2842
"10034","green",19,2739
"10034","green",20,2674
"10034","green",21,2520
"10034","green",22,2472
"10034","green",23,2626
"10034","uber",0,98
"10034","uber",1,51
"10034","uber",2,53
"10034","uber",3,87
"10034","uber",4,61
"10034","uber",5,66
"10034","uber",6,78
"10034","uber",7,92
"10034","uber",8,88
"10034","uber",9,109
"10034","uber",10,97
"10034","uber",11,106
"10034","uber",12,123
"10034","uber",13,106
"10034","uber",14,96
"10034","uber",15,112
"10034","uber",16,107
"10034","uber",17,103
"10034","uber",18,117
"10034","uber",19,114
"10034","uber",20,127
"10034","uber",21,128
"10034","uber",22,131
"10034","uber",23,122
"10035","green",0,8573
"10035","green",1,5495
"10035","green",2,2962
"10035","green",3,1969
"10035","green",4,1796
"10035","green",5,2314
"10035","green",6,5509
"10035","green",7,11889
"10035","green",8,15946
"10035","green",9,16957
"10035","green",10,16099
"10035","green",11,14246
"10035","green",12,14394
"10035","green",13,14093
"10035","green",14,15661
"10035","green",15,17536
"10035","green",16,18837
"10035","green",17,21267
"10035","green",18,24496
"10035","green",19,23534
"10035","green",20,18998
"10035","green",21,16982
"10035","green",22,14449
"10035","green",23,12104
"10035","uber",0,152
"10035","uber",1,76
"10035","uber",2,71
"10035","uber",3,110
"10035","uber",4,170
"10035","uber",5,236
"10035","uber",6,253
"10035","uber",7,344
"10035","uber",8,314
"10035","uber",9,365
"10035","uber",10,374
"10035","uber",11,421
"10035","uber",12,453
"10035","uber",13,578
"10035","uber",14,604
"10035","uber",15,667
"10035","uber",16,800
"10035","uber",17,766
"10035","uber",18,639
"10035","uber",19,645
"10035","uber",20,639
"10035","uber",21,728
"10035","uber",22,906
"10035","uber",23,370
"10036","green",0,6
"10036","green",1,9
"10036","green",2,1
"10036","green",4,1
"10036","green",6,2
"10036","green",7,2
"10036","green",8,3
"10036","green",9,6
"10036","green",10,5
"10036","green",11,6
"10036","green",12,1
"10036","green",13,9
"10036","green",14,4
"10036","green",15,3
"10036","green",16,8
"10036","green",17,9
"10036","green",18,14
"10036","green",19,10
"10036","green",20,8
"10036","green",21,8
"10036","green",22,9
"10036","green",23,12
"10036","uber",0,3324
"10036","uber",1,2202
"10036","uber",2,1623
"10036","uber",3,1670
"10036","uber",4,1564
"10036","uber",5,1947
"10036","uber",6,3365
"10036","uber",7,5920
"10036","uber",8,6099
"10036","uber",9,5289
"10036","uber",10,5510
"10036","uber",11,5560
"10036","uber",12,5560
"10036","uber",13,6106
"10036","uber",14,7134
"10036","uber",15,9519
"10036","uber",16,11423
"10036","uber",17,12062
"10036","uber",18,11811
"10036","uber",19,11760
"10036","uber",20,13265
"10036","uber",21,14790
"10036","uber",22,10385
"10036","uber",23,6229
"10037","green",0,1967
"10037","green",1,1431
"10037","green",2,974
"10037","green",3,685
"10037","green",4,561
"10037","green",5,592
"10037","green",6,960
"10037","green",7,2346
"10037","green",8,3293
"10037","green",9,3221
"10037","green",10,2826
"10037","green",11,2725
"10037","green",12,2563
"10037","green",13,2538
"10037","green",14,2799
"10037","green",15,2872
"10037","green",16,2842
"10037","green",17,2923
"10037","green",18,3210
"10037","green",19,3139
"10037","green",20,2779
"10037","green",21,2491
"10037","green",22,2327
"10037","green",23,2166
"10037","uber",0,69
"10037","uber",1,50
"10037","uber",2,43
"10037","uber",3,62
"10037","uber",4,69
"10037","uber",5,107
"10037","uber",6,138
"10037","uber",7,124
"10037","uber",8,111
"10037","uber",9,115
"10037","uber",10,124
"10037","uber",11,115
"10037","uber",12,137
"10037","uber",13,113
"10037","uber",14,115
"10037","uber",15,103
"10037","uber",16,115
"10037","uber",17,155
"10037","uber",18,158
"10037","uber",19,156
"10037","uber",20,151
"10037","uber",21,134
"10037","uber",22,138
"10037","uber",23,111
"10038","green",0,2
"10038","green",2,3
"10038","green",3,1
"10038","green",5,1
"10038","green",6,1
"10038","green",7,1
"10038","green",9,2
"10038","green",10,3
"10038","green",11,3
"10038","green",12,2
"10038","green",13,1
"10038","green",14,1
"10038","green",16,1
"10038","green",17,4
"10038","green",18,2
"10038","green",19,4
"10038","green",20,1
"10038","green",21,2
"10038","green",22,2
"10038","green",23,1
"10038","uber",0,752
"10038","uber",1,487
"10038","uber",2,332
"10038","uber",3,508
"10038","uber",4,829
"10038","uber",5,1001
"10038","uber",6,1078
"10038","uber",7,1287
"10038","uber",8,1383
"10038","uber",9,1386
"10038","uber",10,1485
"10038","uber",11,1568
"10038","uber",12,1604
"10038","uber",13,1738
"10038","uber",14,2196
"10038","uber",15,2765
"10038","uber",16,3255
"10038","uber",17,3314
"10038","uber",18,3411
"10038","uber",19,3285
"10038","uber",20,2826
"10038","uber",21,2413
"10038","uber",22,2092
"10038","uber",23,1532
"10039","green",0,1489
"10039","green",1,1085
"10039","green",2,781
"10039","green",3,544
"10039","green",4,529
"10039","green",5,473
"10039","green",6,947
"10039","green",7,2262
"10039","green",8,2662
"10039","green",9,2422
"10039","green",10,2241
"10039","green",11,1880
"10039","green",12,1941
"10039","green",13,2098
"10039","green",14,2147
"10039","green",15,2083
"10039","green",16,2102
"10039","green",17,2247
"10039","green",18,2485
"10039","green",19,2440
"10039","green",20,2119
"10039","green",21,2038
"10039","green",22,1948
"10039","green",23,1749
"10039","uber",0,59
"10039","uber",1,30
"10039","uber",2,27
"10039","uber",3,54
"10039","uber",4,65
"10039","uber",5,81
"10039","uber",6,90
"10039","uber",7,92
"10039","uber",8,84
"10039","uber",9,88
"10039","uber",10,99
"10039","uber",11,95
"10039","uber",12,77
"10039","uber",13,83
"10039","uber",14,82
"10039","uber",15,60
"10039","uber",16,88
"10039","uber",17,109
"10039","uber",18,107
"10039","uber",19,104
"10039","uber",20,107
"10039","uber",21,128
"10039","uber",22,89
"10039","uber",23,80
"10040","green",0,1695
"10040","green",1,1612
"10040","green",2,1278
"10040","green",3,1181
"10040","green",4,1452
"10040","green",5,857
"10040","green",6,1216
"10040","green",7,2371
"10040","green",8,2900
"10040","green",9,2449
"10040","green",10,2220
"10040","green",11,2030
"10040","green",12,1949
"10040","green",13,1973
"10040","green",14,2227
"10040","green",15,2115
"10040","green",16,2182
"10040","green",17,2075
"10040","green",18,2105
"10040","green",19,2220
"10040","green",20,1937
"10040","green",21,1795
"10040","green",22,1813
"10040","green",23,1709
"10040","uber",0,96
"10040","uber",1,70
"10040","uber",2,53
"10040","uber",3,77
"10040","uber",4,82
"10040","uber",5,118
"10040","uber",6,119
"10040","uber",7,114
"10040","uber",8,112
"10040","uber",9,119
"10040","uber",10,91
"10040","uber",11,136
"10040","uber",12,148
"10040","uber",13,135
"10040","uber",14,167
"10040","uber",15,142
"10040","uber",16,129
"10040","uber",17,136
"10040","uber",18,101
"10040","uber",19,133
"10040","uber",20,140
"10040","uber",21,176
"10040","uber",22,144
"10040","uber",23,129
"10041","uber",0,7
"10041","uber",1,1
"10041","uber",2,1
"10041","uber",4,3
"10041","uber",5,2
"10041","uber",6,1
"10041","uber",7,9
"10041","uber",8,6
"10041","uber",9,14
"10041","uber",10,18
"10041","uber",11,24
"10041","uber",12,19
"10041","uber",13,23
"10041","uber",14,44
"10041","uber",15,80
"10041","uber",16,80
"10041","uber",17,43
"10041","uber",18,36
"10041","uber",19,51
"10041","uber",20,28
"10041","uber",21,11
"10041","uber",22,8
"10041","uber",23,9
"10043","uber",3,1
"10043","uber",5,5
"10043","uber",6,13
"10043","uber",7,28
"10043","uber",8,16
"10043","uber",9,12
"10043","uber",10,13
"10043","uber",11,6
"10043","uber",12,12
"10043","uber",13,8
"10043","uber",14,15
"10043","uber",15,25
"10043","uber",16,33
"10043","uber",17,35
"10043","uber",18,24
"10043","uber",19,38
"10043","uber",20,15
"10043","uber",21,1
"10043","uber",22,1
"10043","uber",23,3
"10044","green",0,83
"10044","green",1,37
"10044","green",2,37
"10044","green",3,27
"10044","green",4,31
"10044","green",5,43
"10044","green",6,45
"10044","green",7,29
"10044","green",8,64
"10044","green",9,88
"10044","green",10,89
"10044","green",11,127
"10044","green",12,118
"10044","green",13,144
"10044","green",14,150
"10044","green",15,151
"10044","green",16,158
"10044","green",17,207
"10044","green",18,216
"10044","green",19,196
"10044","green",20,164
"10044","green",21,157
"10044","green",22,146
"10044","green",23,145
"10044","uber",0,28
"10044","uber",1,13
"10044","uber",2,15
"10044","uber",3,59
"10044","uber",4,41
"10044","uber",5,61
"10044","uber",6,42
"10044","uber",7,47
"10044","uber",8,52
"10044","uber",9,60
"10044","uber",10,52
"10044","uber",11,49
"10044","uber",12,53
"10044","uber",13,48
"10044","uber",14,51
"10044","uber",15,43
"10044","uber",16,60
"10044","uber",17,46
"10044","uber",18,56
"10044","uber",19,65
"10044","uber",20,64
"10044","uber",21,56
"10044","uber",22,46
"10044","uber",23,27
"10045","uber",0,6
"10045","uber",3,2
"10045","uber",4,3
"10045","uber",5,9
"10045","uber",6,5
"10045","uber",7,7
"10045","uber",8,5
"10045","uber",9,9
"10045","uber",10,18
"10045","uber",11,21
"10045","uber",12,14
"10045","uber",13,13
"10045","uber",14,20
"10045","uber",15,28
"10045","uber",16,44
"10045","uber",17,32
"10045","uber",18,35
"10045","uber",19,35
"10045","uber",20,19
"10045","uber",21,24
"10045","uber",22,17
"10045","uber",23,11
"10047","uber",9,2
"10047","uber",11,1
"10047","uber",13,2
"10047","uber",14,1
"10047","uber",15,3
"10047","uber",16,6
"10047","uber",17,7
"10047","uber",18,8
"10047","uber",19,6
"10047","uber",20,9
"10047","uber",21,11
"10047","uber",22,4
"10048","uber",0,25
"10048","uber",1,13
"10048","uber",2,6
"10048","uber",3,7
"10048","uber",4,17
"10048","uber",5,14
"10048","uber",6,15
"10048","uber",7,26
"10048","uber",8,38
"10048","uber",9,39
"10048","uber",10,55
"10048","uber",11,69
"10048","uber",12,71
"10048","uber",13,86
"10048","uber",14,114
"10048","uber",15,134
"10048","uber",16,165
"10048","uber",17,164
"10048","uber",18,149
"10048","uber",19,153
"10048","uber",20,111
"10048","uber",21,75
"10048","uber",22,79
"10048","uber",23,39
"10055","uber",0,7
"10055","uber",1,3
"10055","uber",2,3
"10055","uber",3,2
"10055","uber",4,1
"10055","uber",5,1
"10055","uber",6,1
"10055","uber",7,4
"10055","uber",8,1
"10055","uber",9,8
"10055","uber",10,12
"10055","uber",11,14
"10055","uber",12,18
"10055","uber",13,16
"10055","uber",14,33
"10055","uber",15,46
"10055","uber",16,48
"10055","uber",17,72
"10055","uber",18,69
"10055","uber",19,64
"10055","uber",20,71
"10055","uber",21,29
"10055","uber",22,23
"10055","uber",23,11
"10065","green",0,1
"10065","green",2,1
"10065","green",4,1
"10065","green",5,3
"10065","green",6,3
"10065","green",7,1
"10065","green",8,2
"10065","green",9,12
"10065","green",10,9
"10065","green",11,7
"10065","green",12,7
"10065","green",13,3
"10065","green",14,4
"10065","green",15,6
"10065","green",16,8
"10065","green",17,5
"10065","green",18,5
"10065","green",19,8
"10065","green",20,9
"10065","green",21,2
"10065","green",22,5
"10065","green",23,2
"10065","uber",0,830
"10065","uber",1,422
"10065","uber",2,334
"10065","uber",3,546
"10065","uber",4,688
"10065","uber",5,1245
"10065","uber",6,2745
"10065","uber",7,4262
"10065","uber",8,4149
"10065","uber",9,3627
"10065","uber",10,3703
"10065","uber",11,3921
"10065","uber",12,3909
"10065","uber",13,4813
"10065","uber",14,5851
"10065","uber",15,6974
"10065","uber",16,6985
"10065","uber",17,7207
"10065","uber",18,7239
"10065","uber",19,5670
"10065","uber",20,4416
"10065","uber",21,3598
"10065","uber",22,2626
"10065","uber",23,1645
"10069","green",1,1
"10069","green",8,1
"10069","green",13,2
"10069","green",18,2
"10069","green",20,1
"10069","green",22,2
"10069","green",23,1
"10069","uber",0,111
"10069","uber",1,62
"10069","uber",2,63
"10069","uber",3,137
"10069","uber",4,262
"10069","uber",5,538
"10069","uber",6,1215
"10069","uber",7,1807
"10069","uber",8,1391
"10069","uber",9,807
"10069","uber",10,727
"10069","uber",11,626
"10069","uber",12,607
"10069","uber",13,580
"10069","uber",14,591
"10069","uber",15,666
"10069","uber",16,820
"10069","uber",17,991
"10069","uber",18,1026
"10069","uber",19,675
"10069","uber",20,515
"10069","uber",21,376
"10069","uber",22,349
"10069","uber",23,216
"10075","green",0,1
"10075","green",3,1
"10075","green",6,2
"10075","green",7,2
"10075","green",8,1
"10075","green",9,5
"10075","green",10,3
"10075","green",11,1
"10075","green",12,5
"10075","green",13,2
"10075","green",14,3
"10075","green",15,2
"10075","green",16,7
"10075","green",17,6
"10075","green",18,5
"10075","green",19,7
"10075","green",20,1
"10075","green",21,4
"10075","green",22,4
"10075","green",23,5
"10075","uber",0,277
"10075","uber",1,179
"10075","uber",2,111
"10075","uber",3,241
"10075","uber",4,427
"10075","uber",5,893
"10075","uber",6,2553
"10075","uber",7,3784
"10075","uber",8,2925
"10075","uber",9,1967
"10075","uber",10,1595
"10075","uber",11,1619
"10075","uber",12,1609
